config,scenario,seed,final_poa,welfare_dc,welfare_mfg,shapley_fairness,n_rounds,converged,convergence_rate,model_path_in_volume
A0,S9,19,0.7563235163688661,1202856.9204330444,546368.1082248688,0.45422535211267606,2,True,1.0,A0/S9_seed19.zip
A0,S9,20,0.7620429396629335,1211953.0912399292,550499.819612503,0.45422535211267606,2,True,1.0,A0/S9_seed20.zip
A0,S9,21,0.7769628167152406,1235681.6637039185,561277.9387950897,0.45422535211267606,2,True,1.0,A0/S9_seed21.zip
A0,S9,22,0.7009440660476685,1114781.442642212,506361.9933128355,0.4542253521126759,2,True,1.0,A0/S9_seed22.zip
A0,S9,23,0.7594101428985597,1207765.8912658691,548597.8872299194,0.45422535211267606,2,True,1.0,A0/S9_seed23.zip
A0,S9,24,0.7722321152687074,1228157.956123352,557860.4800701141,0.45422535211267606,2,True,1.0,A0/S9_seed24.zip
A0,S9,25,0.7234835624694824,1150628.2577514648,522644.5255279539,0.4542253521126759,2,True,1.0,A0/S9_seed25.zip
A0,S9,26,0.7578588724136354,1205298.7506866455,547477.2494316101,0.45422535211267606,2,True,1.0,A0/S9_seed26.zip
A0,S9,27,0.7542288899421693,1199525.6265640259,544854.950094223,0.45422535211267606,2,True,1.0,A0/S9_seed27.zip
A0,S9,28,0.7186199426651001,1142893.1568145752,519131.04658126814,0.4542253521126759,2,True,1.0,A0/S9_seed28.zip
A0,S9,29,0.7178646326065063,1141691.9116973877,518585.41059494,0.4542253521126759,2,True,1.0,A0/S9_seed29.zip
D,S1,0,0.5832253098487854,-6648.768532276154,329668.10639202595,0.010186757215619692,2,True,1.0,D/S1_seed0.zip
D,S1,1,0.5982134938240051,-6819.633829593658,338140.1773840189,0.010186757215619692,2,True,1.0,D/S1_seed1.zip
D,S1,2,0.5828883647918701,-6644.927358627319,329477.6481986046,0.010186757215619692,3,True,1.0,D/S1_seed2.zip
D,S1,3,0.5595888495445251,-6379.312884807587,316307.59720504284,0.010186757215619692,2,True,1.0,D/S1_seed3.zip
D,S1,4,0.5517376661300659,-6289.8093938827515,311869.71578001976,0.010186757215619692,2,True,1.0,D/S1_seed4.zip
D,S1,5,0.5731414556503296,-6533.812594413757,323968.2078063488,0.010186757215619692,2,True,1.0,D/S1_seed5.zip
D,S1,6,0.6089781522750854,-6942.350935935974,344224.90057349205,0.010186757215619692,2,True,1.0,D/S1_seed6.zip
D,S1,7,0.5944356322288513,-6776.566207408905,336004.7411173582,0.010186757215619692,3,True,1.0,D/S1_seed7.zip
D,S1,8,0.5888723134994507,-6713.144373893738,332860.0752055645,0.010186757215619692,2,True,1.0,D/S1_seed8.zip
D,S1,9,0.5923954248428345,-6753.307843208313,334851.5138924122,0.010186757215619692,5,True,1.0,D/S1_seed9.zip
D,S1,10,0.5883917808532715,-6707.666301727295,332588.4541273117,0.010186757215619692,2,True,1.0,D/S1_seed10.zip
D,S1,11,0.5837574005126953,-6654.834365844727,329968.870639801,0.010186757215619692,2,True,1.0,D/S1_seed11.zip
D,S1,12,0.5893149375915527,-6718.190288543701,333110.2684736252,0.010186757215619692,2,True,1.0,D/S1_seed12.zip
D,S1,13,0.5889509320259094,-6714.040625095367,332904.5143276453,0.010186757215619692,2,True,1.0,D/S1_seed13.zip
D,S1,14,0.6350610852241516,-7239.696371555328,358968.2784229517,0.010186757215619692,3,True,1.0,D/S1_seed14.zip
D,S1,15,0.5895704627037048,-6721.103274822235,333254.70404326916,0.010186757215619692,2,True,1.0,D/S1_seed15.zip
D,S1,16,0.5987721085548401,-6826.002037525177,338455.93436062336,0.010186757215619692,2,True,1.0,D/S1_seed16.zip
D,S1,17,0.6017227172851562,-6859.638977050781,340123.76594543457,0.010186757215619692,4,True,1.0,D/S1_seed17.zip
D,S1,18,0.6037412881851196,-6882.650685310364,341264.76314663887,0.010186757215619692,5,True,1.0,D/S1_seed18.zip
D,S1,19,0.5976391434669495,-6813.086235523224,337815.5258446932,0.010186757215619692,2,True,1.0,D/S1_seed19.zip
D,S1,20,0.5822318196296692,-6637.442743778229,329106.5360456705,0.010186757215619692,3,True,1.0,D/S1_seed20.zip
D,S1,21,0.5791949033737183,-6602.821898460388,327389.91913199425,0.010186757215619692,2,True,1.0,D/S1_seed21.zip
D,S1,22,0.6075015664100647,-6925.517857074738,343390.26041328907,0.010186757215619692,2,True,1.0,D/S1_seed22.zip
D,S1,23,0.5952693819999695,-6786.070954799652,336476.01817548275,0.010186757215619692,2,True,1.0,D/S1_seed23.zip
D,S1,24,0.5883869528770447,-6707.611262798309,332585.7251137495,0.010186757215619692,2,True,1.0,D/S1_seed24.zip
D,S1,25,0.6756328344345093,-7702.214312553406,381901.45966410637,0.010186757215619692,5,True,1.0,D/S1_seed25.zip
D,S1,26,0.5860995054244995,-6681.534361839294,331292.74544119835,0.010186757215619692,3,True,1.0,D/S1_seed26.zip
D,S1,27,0.5992938280105591,-6831.9496393203735,338750.8362829685,0.010186757215619692,2,True,1.0,D/S1_seed27.zip
D,S1,28,0.6159694194793701,-7022.051382064819,348176.71436071396,0.010186757215619692,2,True,1.0,D/S1_seed28.zip
D,S1,29,0.5804824233055115,-6617.499625682831,328117.68977344036,0.010186757215619692,5,True,1.0,D/S1_seed29.zip
D,S2,0,0.5723980069160461,-6960.359764099121,323547.9734092951,0.010873258579680595,2,True,1.0,D/S2_seed0.zip
D,S2,1,0.5927379727363586,-7207.693748474121,335045.1390892267,0.010873258579680595,2,True,1.0,D/S2_seed1.zip
D,S2,2,0.5909078121185303,-7185.438995361328,334010.64079999924,0.010873258579680595,3,True,1.0,D/S2_seed2.zip
D,S2,3,0.5508766174316406,-6698.65966796875,311383.00800323486,0.010873258579680595,2,True,1.0,D/S2_seed3.zip
D,S2,4,0.5340943932533264,-6494.587821960449,301896.85578644276,0.010873258579680595,2,True,1.0,D/S2_seed4.zip
D,S2,5,0.5913674235343933,-7191.027870178223,334270.4361528158,0.010873258579680595,2,True,1.0,D/S2_seed5.zip
D,S2,6,0.5687167644500732,-6915.595855712891,321467.1511054039,0.010873258579680595,3,True,1.0,D/S2_seed6.zip
D,S2,7,0.5869247913360596,-7137.005462646484,331759.2383027077,0.010873258579680595,2,True,1.0,D/S2_seed7.zip
D,S2,8,0.5955314636230469,-7241.66259765625,336624.15981292725,0.010873258579680595,2,True,1.0,D/S2_seed8.zip
D,S2,9,0.5954767465591431,-7240.99723815918,336593.2309925556,0.010873258579680595,2,True,1.0,D/S2_seed9.zip
D,S2,10,0.588005781173706,-7150.150299072266,332370.26780843735,0.010873258579680595,3,True,1.0,D/S2_seed10.zip
D,S2,11,0.6119166016578674,-7440.905876159668,345885.85908710957,0.010873258579680595,2,True,1.0,D/S2_seed11.zip
D,S2,12,0.6201165318489075,-7540.617027282715,350520.86962759495,0.010873258579680595,2,True,1.0,D/S2_seed12.zip
D,S2,13,0.5878505706787109,-7148.262939453125,332282.53507614136,0.010873258579680595,2,True,1.0,D/S2_seed13.zip
D,S2,14,0.6067933440208435,-7378.607063293457,342989.9377077818,0.010873258579680595,2,True,1.0,D/S2_seed14.zip
D,S2,15,0.5804283618927002,-7058.008880615234,328087.1315598488,0.010873258579680595,3,True,1.0,D/S2_seed15.zip
D,S2,16,0.6044908165931702,-7350.608329772949,341688.43407928944,0.010873258579680595,2,True,1.0,D/S2_seed16.zip
D,S2,17,0.5933611392974854,-7215.271453857422,335397.3839879036,0.010873258579680595,2,True,1.0,D/S2_seed17.zip
D,S2,18,0.5858221054077148,-7123.5968017578125,331135.9450817108,0.010873258579680595,5,True,1.0,D/S2_seed18.zip
D,S2,19,0.62577223777771,-7609.390411376953,353717.75740385056,0.010873258579680595,2,True,1.0,D/S2_seed19.zip
D,S2,20,0.5882116556167603,-7152.653732299805,332486.63833737373,0.010873258579680595,2,True,1.0,D/S2_seed20.zip
D,S2,21,0.618701159954071,-7523.406105041504,349720.83066403866,0.010873258579680595,3,True,1.0,D/S2_seed21.zip
D,S2,22,0.6018772125244141,-7318.826904296875,340211.09437942505,0.010873258579680595,4,True,1.0,D/S2_seed22.zip
D,S2,23,0.5836411714553833,-7097.076644897461,329903.1721651554,0.010873258579680595,2,True,1.0,D/S2_seed23.zip
D,S2,24,0.5809385776519775,-7064.213104248047,328375.5310177803,0.010873258579680595,3,True,1.0,D/S2_seed24.zip
D,S2,25,0.6706814765930176,-8155.486755371094,379102.7046442032,0.010873258579680595,6,True,1.0,D/S2_seed25.zip
D,S2,26,0.5775853991508484,-7023.438453674316,326480.14687001705,0.010873258579680595,3,True,1.0,D/S2_seed26.zip
D,S2,27,0.5896269083023071,-7169.863204956055,333286.6099178791,0.010873258579680595,2,True,1.0,D/S2_seed27.zip
D,S2,28,0.6129791736602783,-7453.826751708984,346486.4779114723,0.010873258579680595,2,True,1.0,D/S2_seed28.zip
D,S2,29,0.5754708647727966,-6997.725715637207,325284.9063128233,0.010873258579680595,3,True,1.0,D/S2_seed29.zip
D,S3,0,0.5553233027458192,-8440.91420173645,226322.01203405857,0.01900237529691211,2,True,1.0,D/S3_seed0.zip
D,S3,1,0.5867955684661866,-8919.292640686035,239148.53392839432,0.01900237529691211,2,True,1.0,D/S3_seed1.zip
D,S3,2,0.555429518222809,-8442.528676986694,226365.30015170574,0.01900237529691211,2,True,1.0,D/S3_seed2.zip
D,S3,3,0.5412359237670898,-8226.786041259766,220580.70073127744,0.01900237529691211,2,True,1.0,D/S3_seed3.zip
D,S3,4,0.5416708588600159,-8233.397054672241,220757.95852839944,0.01900237529691211,2,True,1.0,D/S3_seed4.zip
D,S3,5,0.5709161758422853,-8677.925872802734,232676.88746452332,0.01900237529691211,2,True,1.0,D/S3_seed5.zip
D,S3,6,0.5704806447029115,-8671.305799484253,232499.38674867153,0.01900237529691211,2,True,1.0,D/S3_seed6.zip
D,S3,7,0.551670789718628,-8385.396003723145,224833.4303498268,0.01900237529691211,2,True,1.0,D/S3_seed7.zip
D,S3,8,0.6078989505767823,-9240.06404876709,247749.2173075676,0.01900237529691211,2,True,1.0,D/S3_seed8.zip
D,S3,9,0.5758573412895204,-8753.031587600708,234690.65944254398,0.01900237529691211,2,True,1.0,D/S3_seed9.zip
D,S3,10,0.5732028484344484,-8712.683296203613,233608.82087945938,0.01900237529691211,2,True,1.0,D/S3_seed10.zip
D,S3,11,0.5565025806427003,-8458.839225769043,226802.62674093246,0.01900237529691211,2,True,1.0,D/S3_seed11.zip
D,S3,12,0.6025390625000001,-9158.59375,245564.794921875,0.01900237529691211,2,True,1.0,D/S3_seed12.zip
D,S3,13,0.5788683891296388,-8798.799514770508,235917.81198978424,0.01900237529691211,2,True,1.0,D/S3_seed13.zip
D,S3,14,0.5717656612396241,-8690.838050842285,233023.09523820877,0.01900237529691211,2,True,1.0,D/S3_seed14.zip
D,S3,15,0.5547993183135987,-8432.9496383667,226108.46217870712,0.01900237529691211,2,True,1.0,D/S3_seed15.zip
D,S3,16,0.5623139142990113,-8547.17149734497,229171.03577256203,0.01900237529691211,2,True,1.0,D/S3_seed16.zip
D,S3,17,0.5716065168380738,-8688.41905593872,232958.23593735695,0.01900237529691211,2,True,1.0,D/S3_seed17.zip
D,S3,18,0.5829238891601564,-8860.443115234375,237570.63102722168,0.01900237529691211,2,True,1.0,D/S3_seed18.zip
D,S3,19,0.5808612108230592,-8829.090404510498,236729.98647093773,0.01900237529691211,2,True,1.0,D/S3_seed19.zip
D,S3,20,0.5718502998352052,-8692.124557495117,233057.58969783783,0.01900237529691211,2,True,1.0,D/S3_seed20.zip
D,S3,21,0.617952585220337,-9392.879295349121,251846.5761065483,0.01900237529691211,2,True,1.0,D/S3_seed21.zip
D,S3,22,0.5779665112495423,-8785.090970993042,235550.25165975094,0.01900237529691211,2,True,1.0,D/S3_seed22.zip
D,S3,23,0.5704548358917237,-8670.9135055542,232488.86836767197,0.01900237529691211,2,True,1.0,D/S3_seed23.zip
D,S3,24,0.5649675726890565,-8587.507104873657,230252.53424942493,0.01900237529691211,2,True,1.0,D/S3_seed24.zip
D,S3,25,0.6099609136581422,-9271.40588760376,248589.5703613758,0.01900237529691211,3,True,1.0,D/S3_seed25.zip
D,S3,26,0.5747832059860231,-8736.704730987549,234252.89559960365,0.01900237529691211,2,True,1.0,D/S3_seed26.zip
D,S3,27,0.5861482620239259,-8909.453582763672,238884.72418785095,0.01900237529691211,2,True,1.0,D/S3_seed27.zip
D,S3,28,0.5684456825256349,-8640.374374389648,231670.03791332245,0.01900237529691211,2,True,1.0,D/S3_seed28.zip
D,S3,29,0.5831426978111268,-8863.769006729126,237659.8064929247,0.01900237529691211,2,True,1.0,D/S3_seed29.zip
D,S4,0,1.0,568248.4349727631,830951.5650272369,0.6838526562665984,19,True,1.0,D/S4_seed0.zip
D,S4,1,0.6949560046195982,168738.60026549024,803643.8413982515,0.20996689276172853,5,True,1.0,D/S4_seed1.zip
D,S4,2,0.710137367248535,265638.7758364008,727985.4284177495,0.36489573206672204,3,True,1.0,D/S4_seed2.zip
D,S4,3,0.6841596364974978,225317.28178411882,731958.8816031801,0.3078277857502261,4,True,1.0,D/S4_seed3.zip
D,S4,4,0.8550351262092591,320149.907801573,876215.2407904224,0.36537815470177165,11,True,1.0,D/S4_seed4.zip
D,S4,5,0.7621744871139526,241522.66601690245,824911.8763529401,0.2927860210774398,7,True,1.0,D/S4_seed5.zip
D,S4,6,0.9673121571540833,359662.6035182772,993800.5667717161,0.3619062169451292,15,True,1.0,D/S4_seed6.zip
D,S4,7,0.6664186716079712,247320.27391056335,685132.73140331,0.36098154791699183,2,True,1.0,D/S4_seed7.zip
D,S4,8,1.0,404699.88198280334,994500.1180171967,0.40693799291817206,16,True,1.0,D/S4_seed8.zip
D,S4,9,0.7826071977615356,247867.3672402126,847156.623867728,0.2925874156641354,9,True,1.0,D/S4_seed9.zip
D,S4,10,1.0,424585.13588905334,974614.8641109467,0.43564401849787515,19,True,1.0,D/S4_seed10.zip
D,S4,11,0.721701979637146,219670.9959593935,790134.4139489012,0.27801724881407297,4,True,1.0,D/S4_seed11.zip
D,S4,12,0.8219341039657596,334104.5010209136,815945.6972479771,0.40946903960371583,11,True,1.0,D/S4_seed12.zip
D,S4,13,0.8045353889465335,291067.21218852856,834638.7040254611,0.3487343814571645,8,True,1.0,D/S4_seed13.zip
D,S4,14,1.0,477472.5040912628,921727.4959087372,0.5180191609891376,17,True,1.0,D/S4_seed14.zip
D,S4,15,0.9568977355957031,323397.3973667033,1015493.9142788046,0.3184631565186462,16,True,1.0,D/S4_seed15.zip
D,S4,16,1.0,417709.8831653595,981490.1168346405,0.4255874572761839,19,True,1.0,D/S4_seed16.zip
D,S4,17,0.6854483485221862,275782.7880497707,683296.541202472,0.403606298905663,2,True,1.0,D/S4_seed17.zip
D,S4,18,0.7722663879394535,257246.45106943493,823308.6789354483,0.31245443859775507,9,True,1.0,D/S4_seed18.zip
D,S4,19,1.0,333723.10609817505,1065476.893901825,0.3132147754758583,17,True,1.0,D/S4_seed19.zip
D,S4,20,0.6894643306732176,248631.65168195803,716066.839796008,0.34721849674366667,2,True,1.0,D/S4_seed20.zip
D,S4,21,1.0,564586.200428009,834613.799571991,0.6764640133167484,16,True,1.0,D/S4_seed21.zip
D,S4,22,1.0,618170.5138206482,781029.4861793518,0.7914816594756506,20,False,0.0,D/S4_seed22.zip
D,S4,23,0.6830654144287113,200569.731314605,755175.3965540478,0.2655935723407142,5,True,1.0,D/S4_seed23.zip
D,S4,24,0.9024708271026615,211537.026610376,1051200.1546716678,0.2012338237111918,14,True,1.0,D/S4_seed24.zip
D,S4,25,1.0,539169.5341587067,860030.4658412933,0.62691910993093,17,True,1.0,D/S4_seed25.zip
D,S4,26,0.7995014190673828,313491.74704103556,805170.6385180464,0.38934821023532573,10,True,1.0,D/S4_seed26.zip
D,S4,27,1.0,620263.7633800507,778936.2366199493,0.7962959408225392,20,False,0.0,D/S4_seed27.zip
D,S4,28,0.7199937105178831,276711.98173234065,730703.2180242813,0.3786927098535721,3,True,1.0,D/S4_seed28.zip
D,S4,29,0.9750332832336427,341209.8519298925,1023056.7179706204,0.33351997590781784,19,True,1.0,D/S4_seed29.zip
D,S5,0,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,16,True,1.0,D/S5_seed0.zip
D,S5,1,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,15,True,1.0,D/S5_seed1.zip
D,S5,2,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,15,True,1.0,D/S5_seed2.zip
D,S5,3,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,15,True,1.0,D/S5_seed3.zip
D,S5,4,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,16,True,1.0,D/S5_seed4.zip
D,S5,5,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,16,True,1.0,D/S5_seed5.zip
D,S5,6,0.9511370658874512,1932004.3937255864,1505688.0207824707,0.7793398533007334,13,True,1.0,D/S5_seed6.zip
D,S5,7,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,15,True,1.0,D/S5_seed7.zip
D,S5,8,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,16,True,1.0,D/S5_seed8.zip
D,S5,9,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,15,True,1.0,D/S5_seed9.zip
D,S5,10,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,15,True,1.0,D/S5_seed10.zip
D,S5,11,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,15,True,1.0,D/S5_seed11.zip
D,S5,12,0.8517096042633057,1618131.2687031007,1460200.7098827148,0.9023994147601119,5,True,1.0,D/S5_seed12.zip
D,S5,13,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,16,True,1.0,D/S5_seed13.zip
D,S5,14,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,16,True,1.0,D/S5_seed14.zip
D,S5,15,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,18,True,1.0,D/S5_seed15.zip
D,S5,16,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,15,True,1.0,D/S5_seed16.zip
D,S5,17,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,16,True,1.0,D/S5_seed17.zip
D,S5,18,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,17,True,1.0,D/S5_seed18.zip
D,S5,19,0.7919049263000488,1312970.9501747666,1549209.124379677,0.8475104680915805,6,True,1.0,D/S5_seed19.zip
D,S5,20,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,15,True,1.0,D/S5_seed20.zip
D,S5,21,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,14,True,1.0,D/S5_seed21.zip
D,S5,22,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,18,True,1.0,D/S5_seed22.zip
D,S5,23,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,15,True,1.0,D/S5_seed23.zip
D,S5,24,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,15,True,1.0,D/S5_seed24.zip
D,S5,25,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,16,True,1.0,D/S5_seed25.zip
D,S5,26,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,15,True,1.0,D/S5_seed26.zip
D,S5,27,0.9718151688575744,1974006.947537231,1538422.2849082947,0.7793398533007335,14,True,1.0,D/S5_seed27.zip
D,S5,28,0.9208639264106749,1870511.849087524,1457764.430065155,0.7793398533007335,11,True,1.0,D/S5_seed28.zip
D,S5,29,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,15,True,1.0,D/S5_seed29.zip
D,S6,0,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,17,True,1.0,D/S6_seed0.zip
D,S6,1,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,17,True,1.0,D/S6_seed1.zip
D,S6,2,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,15,True,1.0,D/S6_seed2.zip
D,S6,3,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,18,True,1.0,D/S6_seed3.zip
D,S6,4,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,15,True,1.0,D/S6_seed4.zip
D,S6,5,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,17,True,1.0,D/S6_seed5.zip
D,S6,6,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,15,True,1.0,D/S6_seed6.zip
D,S6,7,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,16,True,1.0,D/S6_seed7.zip
D,S6,8,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,18,True,1.0,D/S6_seed8.zip
D,S6,9,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,16,True,1.0,D/S6_seed9.zip
D,S6,10,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,17,True,1.0,D/S6_seed10.zip
D,S6,11,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,16,True,1.0,D/S6_seed11.zip
D,S6,12,0.7738078236579896,1060049.1860828982,729613.5484733001,0.6882827306998597,6,True,1.0,D/S6_seed12.zip
D,S6,13,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,16,True,1.0,D/S6_seed13.zip
D,S6,14,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,17,True,1.0,D/S6_seed14.zip
D,S6,15,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,17,True,1.0,D/S6_seed15.zip
D,S6,16,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,15,True,1.0,D/S6_seed16.zip
D,S6,17,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,15,True,1.0,D/S6_seed17.zip
D,S6,18,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,16,True,1.0,D/S6_seed18.zip
D,S6,19,0.7605104446411134,967884.8990610599,791023.6573049069,0.8172703779884111,6,True,1.0,D/S6_seed19.zip
D,S6,20,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,16,True,1.0,D/S6_seed20.zip
D,S6,21,0.9716706871986391,1545345.0609207153,701934.9044322968,0.45422535211267606,15,True,1.0,D/S6_seed21.zip
D,S6,22,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,18,True,1.0,D/S6_seed22.zip
D,S6,23,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,17,True,1.0,D/S6_seed23.zip
D,S6,24,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,16,True,1.0,D/S6_seed24.zip
D,S6,25,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,19,True,1.0,D/S6_seed25.zip
D,S6,26,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,17,True,1.0,D/S6_seed26.zip
D,S6,27,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,18,True,1.0,D/S6_seed27.zip
D,S6,28,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,17,True,1.0,D/S6_seed28.zip
D,S6,29,1.0000000000000002,1590400.0,722400.0,0.45422535211267606,17,True,1.0,D/S6_seed29.zip
D,S7,0,1.0,460792.27538108826,938407.7246189117,0.49103631960000804,17,True,1.0,D/S7_seed0.zip
D,S7,1,0.6536633968353271,183523.82768480087,731081.9971671889,0.2510304294127372,2,True,1.0,D/S7_seed1.zip
D,S7,2,0.7391430735588075,300872.17794184,733336.8105816434,0.41027829723044223,3,True,1.0,D/S7_seed2.zip
D,S7,3,0.7196980118751525,211700.6050577676,795300.8531579457,0.26618933478715145,5,True,1.0,D/S7_seed3.zip
D,S7,4,0.8633842468261718,313442.43743479886,894604.8007243805,0.350369724353142,11,True,1.0,D/S7_seed4.zip
D,S7,5,0.7916657924652103,272548.63601161994,835150.1408057022,0.32634687189142014,9,True,1.0,D/S7_seed5.zip
D,S7,6,1.0,368176.1345386505,1031023.8654613495,0.3570975870416964,16,True,1.0,D/S7_seed6.zip
D,S7,7,0.6772426366806029,254369.03255849343,693228.8646850062,0.3669337004224073,2,True,1.0,D/S7_seed7.zip
D,S7,8,1.0,394670.13688087463,1004529.8631191254,0.3928903971609169,16,True,1.0,D/S7_seed8.zip
D,S7,9,0.7516939043998718,278913.0902567094,772857.0207795913,0.3608857560423869,9,True,1.0,D/S7_seed9.zip
D,S7,10,0.7654283046722411,280970.23694557574,790017.046951824,0.35565085339571084,7,True,1.0,D/S7_seed10.zip
D,S7,11,0.7381687760353087,258117.8261499203,774727.9252786835,0.33317222437421595,2,True,1.0,D/S7_seed11.zip
D,S7,12,0.808559775352478,325924.8484728113,805411.989200376,0.40466848376120396,9,True,1.0,D/S7_seed12.zip
D,S7,13,0.9266229867935181,337056.2347487842,959474.6483727063,0.3512924862792784,14,True,1.0,D/S7_seed13.zip
D,S7,14,1.0,486864.52717781067,912335.4728221893,0.5336463852181035,17,True,1.0,D/S7_seed14.zip
D,S7,15,1.0,349712.93420791626,1049487.0657920837,0.3332227195615564,17,True,1.0,D/S7_seed15.zip
D,S7,16,1.0,514409.6872329712,884790.3127670288,0.5813916357472808,20,False,0.0,D/S7_seed16.zip
D,S7,17,0.690527021884918,236303.94940008037,729881.4596212968,0.32375661319399446,2,True,1.0,D/S7_seed17.zip
D,S7,18,0.9063192009925842,400796.72178670834,867325.1042421155,0.4621066769846726,19,True,1.0,D/S7_seed18.zip
D,S7,19,0.6808001995086671,201051.58796833895,751524.0511841881,0.2675251545862557,3,True,1.0,D/S7_seed19.zip
D,S7,20,0.7033753395080565,234312.0045216122,749850.7705180605,0.3124781806381683,4,True,1.0,D/S7_seed20.zip
D,S7,21,1.0,634290.7509326935,764909.2490673065,0.8292366077493728,19,True,1.0,D/S7_seed21.zip
D,S7,22,1.0,600933.297586441,798266.702413559,0.7527976499201576,20,False,0.0,D/S7_seed22.zip
D,S7,23,0.6547407507896427,207012.8994795921,709100.3590252759,0.29193737789690377,4,True,1.0,D/S7_seed23.zip
D,S7,24,1.0,282551.6274690628,1116648.3725309372,0.25303545361253327,16,True,1.0,D/S7_seed24.zip
D,S7,25,1.0,561894.3891048431,837305.6108951569,0.6710744342249494,18,True,1.0,D/S7_seed25.zip
D,S7,26,0.8201267719268798,337759.2302863846,809762.1489937055,0.41710918534055874,10,True,1.0,D/S7_seed26.zip
D,S7,27,1.0,702969.0346240997,696230.9653759003,0.9904148420252926,20,False,0.0,D/S7_seed27.zip
D,S7,28,0.7203967571258543,293338.9675074724,714640.1750630229,0.4104708603621441,2,True,1.0,D/S7_seed28.zip
D,S7,29,0.9426016211509703,339284.61254381615,979603.5757706214,0.346348891465522,17,True,1.0,D/S7_seed29.zip
D,S8,0,0.8934522867202758,14324541.82252884,11163686.322569847,0.7793398533007335,11,True,1.0,D/S8_seed0.zip
D,S8,1,0.8690263032913207,13932924.915409088,10858483.659625053,0.7793398533007335,10,True,1.0,D/S8_seed1.zip
D,S8,2,0.8880490064620971,14237912.110805511,11096172.335743904,0.7793398533007335,12,True,1.0,D/S8_seed2.zip
D,S8,3,0.8026694059371947,12869038.051509857,10029354.22718525,0.7793398533007335,8,True,1.0,D/S8_seed3.zip
D,S8,4,0.9097692370414733,14586148.223638535,11367566.61683321,0.7793398533007335,11,True,1.0,D/S8_seed4.zip
D,S8,5,0.8450542092323302,13548585.125780106,10558952.344357967,0.7793398533007335,7,True,1.0,D/S8_seed5.zip
D,S8,6,0.847224473953247,13583380.54599762,10586069.802045822,0.7793398533007335,10,True,1.0,D/S8_seed6.zip
D,S8,7,0.969369351863861,15541704.944562912,12112270.051538944,0.7793398533007335,15,True,1.0,D/S8_seed7.zip
D,S8,8,0.7830042839050292,12553751.082992554,9783638.527393341,0.7793398533007335,7,True,1.0,D/S8_seed8.zip
D,S8,9,0.8880425691604613,14237808.902835846,11096091.901659966,0.7793398533007335,11,True,1.0,D/S8_seed9.zip
