step,T_supply,Q_available,Exergy_DT,Q_negotiated,it_load_frac,scenario,t_availability
21469,28.805906349470547,1346075.8690733803,31242.284290391923,1278772.075619711,0.872858077699659,Mid,0.6599315068493151
21470,28.28280690350101,1295073.6730913469,28953.458774912833,1230319.9894367794,0.8621207732823888,Mid,0.6599315068493151
21471,26.593146142668388,1130331.7489101668,22139.61426832346,1073815.1614646583,0.8274382629284561,Mid,0.6599315068493151
21472,28.952649046496163,1360383.2820333764,31899.508438537712,1292364.1179317075,0.8758701646386056,Mid,0.6599315068493151
21473,27.758404801823303,1243944.4681777726,26743.823333559976,1181747.2447688838,0.851356730142689,Mid,0.6599315068493151
21474,25.8985202778494,1062605.7270903145,19596.67413252231,1009475.4407357987,0.8131801530716452,Mid,0.6599315068493151
21475,26.31345311716808,1103061.6789238881,21097.51658227175,1047908.5949776936,0.8216971955629239,Mid,0.6599315068493151
21476,26.563743691692537,1127465.009940025,22028.913930645856,1071091.7594430237,0.8268347389347421,Mid,0.6599315068493151
21477,25.147613464853407,989392.3128232085,17018.1373859847,939922.697182048,0.7977668026996229,Mid,0.6599315068493151
21478,26.081768483144515,1080472.4271065895,20252.83952357735,1026448.80575126,0.8169415636013873,Mid,0.6599315068493151
21479,26.87488058161648,1157800.8567076041,23214.036772615986,1099910.813872224,0.8332212329910745,Mid,0.6599315068493151
21480,23.37353552075814,816419.7132739192,11634.589600213429,775598.7276102232,0.761351518583983,Mid,0.6599315068493151
21481,22.393454606855983,720861.8241684581,9090.745358411228,684818.7329600352,0.7412340682459911,Mid,0.6599315068493151
21482,21.464065416411472,630246.3781001167,6963.709455526713,598734.0591951109,0.7221571322316035,Mid,0.6599315068493151
21483,19.74315517078179,462457.6291512232,3764.303055984416,439334.74769366207,0.686833185084468,Mid,0.6599315068493151
21484,22.595142994308105,740526.4419450411,9589.067914569425,703500.1198477889,0.7453739877779034,Mid,0.6599315068493151
21485,20.52309057020102,538501.3305946016,5094.8678472807605,511576.2640648715,0.7028423853883372,Mid,0.6599315068493151
21486,21.220722716116768,606520.4648213829,6452.878023015642,576194.4415803137,0.7171622031202911,Mid,0.6599315068493151
21487,20.930961089231175,578268.7062000404,5869.635219782663,549355.2708900383,0.7112144644631664,Mid,0.6599315068493151
21488,18.359336307074102,327535.2899397258,1894.3020618218593,311158.5254427395,0.6584284820925739,Mid,0.6599315068493151
21489,18.05440707345764,297804.6896621194,1567.1261957857944,282914.45517901337,0.6521694083499199,Mid,0.6599315068493151
21490,20.23038303571269,509962.34598198533,4572.234805138302,484464.22868288605,0.6968341781014706,Mid,0.6599315068493151
21491,18.05349309092736,297715.57636541827,1566.1917876219168,282829.7975471473,0.6521506476558775,Mid,0.6599315068493151
21492,17.093831887567035,204148.60903778626,738.0846315367588,193941.17858589694,0.6324523387447971,Mid,0.6599315068493151
21493,16.360081242498325,132607.92114358395,311.9591211845537,125977.52508640476,0.6173911412933861,Mid,0.6599315068493151
21494,16.909362869099652,186162.8797372165,614.0258859494135,176854.73575035567,0.6286658694183613,Mid,0.6599315068493151
21495,18.214142103545953,313378.85509572783,1734.6783490423522,297709.91234094143,0.6554481800201533,Mid,0.6599315068493151
21496,17.14086763225498,208734.59414486028,771.5329327060514,198297.86443761725,0.6334178092936548,Mid,0.6599315068493151
21497,16.409832957008632,137458.71330834227,335.1603920010425,130585.77764292515,0.6184123606964931,Mid,0.6599315068493151
21498,17.573004072023025,250867.89702224685,1113.3146567139145,238324.5021711345,0.642287978320473,Mid,0.6599315068493151
21499,17.21142477386553,215613.91545188706,823.0905796937674,204833.2196792927,0.6348660874635552,Mid,0.6599315068493151
21500,16.037798546412887,101185.35827525565,181.77002341515168,96126.09036149287,0.6107758649000539,Mid,0.6599315068493151
21501,18.313257612976543,323042.61726521095,1842.8889760413604,306890.4864019504,0.6574826562663602,Mid,0.6599315068493151
21502,15.299131060762079,29165.27842430258,15.12770701299075,27707.014503087452,0.595613742826169,Mid,0.6599315068493151
21503,16.57817322908585,153871.88983586803,419.8126499686917,146178.29534407464,0.6218677662812354,Mid,0.6599315068493151
21504,15.12990074380508,12665.322520995978,2.8539496938088407,12032.05639494618,0.5921400678991571,Mid,0.6599315068493151
21505,16.433548297127345,139770.95896991668,346.5117025387173,132782.41102142085,0.6188991492568245,Mid,0.6599315068493151
21506,15.389288793042908,37955.65732168546,25.615431201107356,36057.87445560119,0.5974643489098285,Mid,0.6599315068493151
21507,16.19449447735866,116463.21154247131,240.71593035659765,110640.05096534773,0.613992255061573,Mid,0.6599315068493151
21508,18.223256174119683,314267.47697666846,1744.4930989312004,298554.103127835,0.6556352583108775,Mid,0.6599315068493151
21509,17.006556985292036,195639.30606597476,677.9756283774447,185857.340762676,0.6306609065402052,Mid,0.6599315068493151
21510,16.762992569480787,171891.7755243755,523.6719736276891,163297.1867481567,0.6256614264261843,Mid,0.6599315068493151
21511,15.796523195242173,77661.01153611112,107.13687521002394,73777.96095930556,0.6058233708497076,Mid,0.6599315068493151
21512,17.02047699752643,196996.50725882454,687.3924927286431,187146.6818958833,0.630946633107121,Mid,0.6599315068493151
21513,16.17223227481645,114292.64679460274,231.83903033748345,108578.0144548726,0.6135352940620217,Mid,0.6599315068493151
21514,18.36627329203077,328211.6459730002,1902.1028997716703,311801.0636743502,0.6585708728364211,Mid,0.6599315068493151
21515,18.718413453100368,362545.31167728826,2318.972362932324,344418.04609342385,0.6657990129846922,Mid,0.6599315068493151
21516,18.107627526681824,302993.6838514772,1622.0128618595293,287843.99965890334,0.6532618281792584,Mid,0.6599315068493151
21517,20.333347236454188,520001.3555542845,4752.894454208926,494001.2877765703,0.698947653800902,Mid,0.6599315068493151
21518,20.65017599363108,550892.1593790306,5330.469505606862,523347.551410079,0.7054509809219012,Mid,0.6599315068493151
21519,19.78819360302049,466848.87629449693,3835.730928717383,443506.4324797721,0.6877576581672625,Mid,0.6599315068493151
21520,20.68970353614236,554746.0947738774,5404.820495855978,527008.7900351835,0.7062623357418689,Mid,0.6599315068493151
21521,20.079855044521537,495285.86684084823,4314.3458558411,470521.5734988058,0.6937443930191259,Mid,0.6599315068493151
21522,20.91866640808348,577069.9747881414,5845.490584821988,548216.4760487344,0.7109620999553982,Mid,0.6599315068493151
21523,20.678081164679384,553612.9135562386,5382.906155528059,525932.2678784267,0.7060237712749976,Mid,0.6599315068493151
21524,21.81865293780737,664818.6614362211,7742.357465373956,631577.72836441,0.7294355076707834,Mid,0.6599315068493151
21525,22.7486992738323,755498.1791986497,9977.225513565221,717723.2702387172,0.7485259324628736,Mid,0.6599315068493151
21526,21.805385230358695,663525.0599599709,7712.491160810876,630348.8069619723,0.7291631705178886,Mid,0.6599315068493151
21527,24.5626920566379,932362.4755221927,15132.823106196362,885744.351746083,0.7857605211625669,Mid,0.6599315068493151
21528,25.576419564252035,1031200.9075145717,18468.876652863895,979640.862138843,0.8065686121083309,Mid,0.6599315068493151
21529,25.152569136445834,989875.4908034713,17034.572328153692,940381.7162632977,0.7978685243796781,Mid,0.6599315068493151
21530,23.109548919394,790681.0196409174,10919.129203202874,751146.9686588715,0.7559328462401932,Mid,0.6599315068493151
21531,26.063655703805807,1078706.431121064,20187.513012685424,1024771.1095650106,0.8165697749728555,Mid,0.6599315068493151
21532,25.517858095164172,1025491.1642785082,18267.335990188065,974216.6060645827,0.8053665609007385,Mid,0.6599315068493151
21533,26.83737955431883,1154144.5065460834,23069.593171058234,1096437.281218779,0.8324514750623333,Mid,0.6599315068493151
21534,29.390133186426453,1403037.9856765782,33898.19080585922,1332886.0863927493,0.8848501022477007,Mid,0.6599315068493151
21535,26.13340401919163,1085506.8918711846,20439.635696215242,1031231.5472776253,0.8180014509202493,Mid,0.6599315068493151
21536,28.22384527239325,1289324.9140583435,28700.76993748377,1224858.6683554263,0.8609105082228091,Mid,0.6599315068493151
21537,30.32307791063812,1494000.0962872142,38356.3601834517,1419300.0914728534,0.9040000202709925,Mid,0.6599315068493151
21538,29.30600770660078,1394835.7513935762,33509.29090830499,1325093.9638238973,0.8831233160828581,Mid,0.6599315068493151
21539,29.684330410052155,1431722.2149800872,35275.28940059158,1360136.1042310828,0.8908888873642289,Mid,0.6599315068493151
21540,32.851819231725756,1740552.3750932626,51770.356709739805,1653524.7563385994,0.9559057631775291,Mid,0.6599315068493151
21541,31.64305093650887,1622697.4663096145,45117.04622130575,1541562.5929941337,0.931094203433603,Mid,0.6599315068493151
21542,32.560031010298076,1712103.0235040607,50124.03166283357,1626497.8723288577,0.9499164260008548,Mid,0.6599315068493151
21543,32.47795233263389,1704100.3524318058,49665.53733062436,1618895.3348102155,0.9482316531435381,Mid,0.6599315068493151
21544,32.46936781933033,1703263.3623847086,49617.700945495075,1618100.1942654732,0.9480554447125702,Mid,0.6599315068493151
21545,33.82758584600282,1835689.6199852768,57461.05904623059,1743905.138986013,0.9759346568390056,Mid,0.6599315068493151
21546,34.703795938575695,1921120.1040111305,62813.058916100774,1825064.0988105738,0.9939200218970802,Mid,0.6599315068493151
21547,31.42447651321129,1601386.4600381032,43961.029117843245,1521317.1370361978,0.9266076757974955,Mid,0.6599315068493151
21548,33.213282564522444,1775795.050040939,53845.213398497435,1687005.297538892,0.9633252736928293,Mid,0.6599315068493151
21549,33.35312199240684,1789429.394259668,54658.40886116516,1699957.9245466844,0.9661956619494038,Mid,0.6599315068493151
21550,33.088568098134715,1763635.3895681323,53124.90974800148,1675453.6200897256,0.9607653451722384,Mid,0.6599315068493151
21551,34.538084034290875,1904963.193343361,61783.38128419487,1809715.0336761929,0.990518567019655,Mid,0.6599315068493151
21552,33.87129967056137,1839951.7178797312,57722.65515833039,1747954.1319857445,0.9768319406062591,Mid,0.6599315068493151
21553,35.0,1950000.0,64673.84296797257,1852500.0,1.0,Mid,0.6599315068493151
21554,34.66096827335997,1916944.4066525958,62546.16197010209,1821097.1863199659,0.993040927716336,Mid,0.6599315068493151
21555,34.848027576781135,1935182.6887361612,63715.89120034636,1838423.5542993532,0.9968805660497182,Mid,0.6599315068493151
21556,32.24340042480958,1681231.5414189333,48366.49218076889,1597169.9643479865,0.9434171666145122,Mid,0.6599315068493151
21557,32.484535500209404,1704742.2112704143,49702.236422996015,1619505.1007068935,0.9483667813200872,Mid,0.6599315068493151
21558,32.38828111666487,1695357.4088748246,49166.94646086862,1610589.5384310833,0.9463910334473316,Mid,0.6599315068493151
21559,34.172240787888256,1869293.4768191054,59539.01982932754,1775828.80297815,0.9830091530145486,Mid,0.6599315068493151
21560,31.69745507398335,1628001.8697133772,45407.02985046856,1546601.7762277082,0.9322109199396584,Mid,0.6599315068493151
21561,31.451007656897332,1603973.2465474913,44100.57861454078,1523774.5842201167,0.9271522624310509,Mid,0.6599315068493151
21562,30.96688655890648,1556771.4394933805,41587.74848660092,1478932.8675187114,0.9172150398933432,Mid,0.6599315068493151
21563,34.407449185816176,1892226.2956170775,60977.40388617478,1797614.9808362236,0.9878371148667532,Mid,0.6599315068493151
21564,31.224390755030242,1581878.098615448,42915.47749809168,1502784.1936846755,0.9225006523400944,Mid,0.6599315068493151
21565,31.491311697398032,1607902.890496307,44312.979021628955,1527507.7459714916,0.9279795558939594,Mid,0.6599315068493151
21566,29.45148825095555,1409020.104468164,34183.1958188514,1338569.0992447557,0.8861094956775083,Mid,0.6599315068493151
21567,31.063028046482316,1566145.2345320284,42081.114176983276,1487837.972805427,0.9191884704277954,Mid,0.6599315068493151
21568,27.9452839424834,1262165.1843921314,27521.49639372496,1199056.9251725248,0.8551926703983435,Mid,0.6599315068493151
21569,28.246303735405036,1291514.61420199,28796.89230136069,1226938.8834918905,0.8613714977267347,Mid,0.6599315068493151
21570,27.998046313295788,1267309.5155463386,27743.019012503722,1203944.0397690216,0.8562756874834397,Mid,0.6599315068493151
21571,28.420295399050985,1308478.8014074722,29546.85945892783,1243054.8613370985,0.8649429055594678,Mid,0.6599315068493151
21572,26.918798004890448,1162082.8054768178,23383.75230358145,1103978.665202977,0.8341226958898563,Mid,0.6599315068493151
21573,28.651399579112137,1331011.4589634356,30557.455062334295,1264460.8860152639,0.8696866229396707,Mid,0.6599315068493151
21574,27.124481447107996,1182136.9410930309,24186.603139028608,1123030.0940383791,0.8383446191774802,Mid,0.6599315068493151
21575,25.42502826485213,1016440.2558230818,17950.07223970989,965618.2430319277,0.8034611064890699,Mid,0.6599315068493151
21576,26.529255900132455,1124102.4502629163,21899.411680902278,1067897.3277497704,0.8261268316342981,Mid,0.6599315068493151
21577,24.634154820969172,939330.0950444937,15357.35726565587,892363.5902922689,0.7872273884304197,Mid,0.6599315068493151
21578,23.90444778193074,868183.6587382485,13140.82553262656,824774.475801336,0.7722491913133155,Mid,0.6599315068493151
21579,24.81961028130695,957412.0024274276,15947.595784809142,909541.4023060561,0.7910341057741953,Mid,0.6599315068493151
21580,21.030836863872025,588006.5942275245,6067.592511367834,558606.2645161483,0.713264546153163,Mid,0.6599315068493151
21581,23.62005842966363,840455.6968922061,12322.8170172117,798432.9120475957,0.766411725661517,Mid,0.6599315068493151
21582,21.704181575999257,653657.703659927,7486.546471057925,620974.8184769306,0.7270858323494583,Mid,0.6599315068493151
21583,21.211446059127525,605615.9907649327,6433.783735425614,575335.191226686,0.7169717875294596,Mid,0.6599315068493151
21584,23.34040034911061,813189.0340382867,11543.563880556767,772529.5823363722,0.7606713755870077,Mid,0.6599315068493151
21585,20.45773128633448,532128.8004176142,4975.746819892385,505522.36039673345,0.7015008000879188,Mid,0.6599315068493151
21586,21.469714903135184,630797.2030556812,6975.796680231553,599257.3429028972,0.7222730953801434,Mid,0.6599315068493151
21587,20.39546018327036,526057.3678688589,4863.548691153957,499754.4994754159,0.7002226037618651,Mid,0.6599315068493151
21588,20.1055332931154,497789.496078752,4357.815256746616,472900.0212748144,0.6942714728586846,Mid,0.6599315068493151
21589,19.12289597775265,401982.357830883,2848.247875070833,381883.2399393388,0.674101549017028,Mid,0.6599315068493151
21590,18.73400829961713,364065.8092126688,2338.3798694266443,345862.51875203534,0.6661191177289829,Mid,0.6599315068493151
21591,20.208529316123645,507831.6083220565,4534.33545817208,482440.02790595364,0.6963856017520119,Mid,0.6599315068493151
21592,19.34728112096019,423859.90929361805,3165.0667953880916,402666.9138289371,0.6787073493249722,Mid,0.6599315068493151
21593,17.70623010369809,263857.4351105648,1231.2084611656326,250664.56335503655,0.6450226179180136,Mid,0.6599315068493151
21594,16.959045327120634,191006.91939426027,646.3210076709198,181456.57342454724,0.6296856672408969,Mid,0.6599315068493151
21595,17.227192609869633,217151.27946229186,834.839246905943,206293.71548917727,0.635189743044693,Mid,0.6599315068493151
21596,18.60599478768279,351584.49179907376,2181.442136614269,334005.26720912004,0.6634914719576998,Mid,0.6599315068493151
21597,18.686223907853787,359406.8310157447,2279.1666128350194,341436.48946495744,0.665138280213841,Mid,0.6599315068493151
21598,18.002202123526615,292714.7070438466,1514.198249155164,278078.97169165424,0.6510978330618624,Mid,0.6599315068493151
21599,15.845937216649702,82478.87862334726,120.82811482099316,78354.9346921799,0.6068376586575468,Mid,0.6599315068493151
21600,18.151733228065495,307293.9897363875,1668.2100347825155,291929.2902495681,0.6541671557339763,Mid,0.6599315068493151
21601,18.719805884015784,362681.07369153947,2320.7019571651863,344547.02000696247,0.6658275944613767,Mid,0.6599315068493151
21602,17.687392298888028,262020.74914158508,1214.1807602713875,248919.7116845058,0.6446359471877021,Mid,0.6599315068493151
21603,19.551984781739236,443818.51621957775,3468.5135967128504,421627.59040859883,0.6829091613093848,Mid,0.6599315068493151
21604,16.47614274133781,143923.91728043742,367.3724931455715,136727.72141641556,0.6197734562695658,Mid,0.6599315068493151
21605,18.605879937211057,351573.2938780803,2181.3037627635576,333994.6291841763,0.6634891145006485,Mid,0.6599315068493151
21606,17.154357086398363,210049.81592384214,781.2617005968035,199547.32512765002,0.63369469808923,Mid,0.6599315068493151
21607,19.423161486378604,431258.24492191663,3275.9463192104226,409695.3326758208,0.6802648936677719,Mid,0.6599315068493151
21608,19.26481921332902,415819.873299581,3046.7131376086168,395028.87963460194,0.6770147101683328,Mid,0.6599315068493151
21609,20.730192002952833,558693.720287899,5481.505822569873,530759.034273504,0.7070934147974525,Mid,0.6599315068493151
21610,19.799450722838003,467946.44547670614,3853.6876536165805,444549.12320287083,0.6879887253635171,Mid,0.6599315068493151
21611,19.285224325997206,417809.37178472895,3075.791724662389,396918.90319549246,0.6774335519546798,Mid,0.6599315068493151
21612,19.59397759256865,447912.81527544325,3532.461044106008,425517.17451167107,0.6837711190053565,Mid,0.6599315068493151
21613,20.247913684879848,511671.5842757835,4602.7495928256685,486088.0050619943,0.6971940177422702,Mid,0.6599315068493151
21614,20.437157539960424,530122.8601461411,4938.537928756311,503616.71713883406,0.7010784968728718,Mid,0.6599315068493151
21615,22.71250610500647,751969.3452381296,9885.05542250791,714370.8779762231,0.7477830200501325,Mid,0.6599315068493151
21616,23.128119689140306,792491.6696911785,10968.731374825264,752867.0862066195,0.7563140357244587,Mid,0.6599315068493151
21617,20.930317493777864,578205.9556433414,5868.370088953805,549295.6578611743,0.7112012538196508,Mid,0.6599315068493151
21618,22.94517100659266,774654.1731427843,10484.891211646192,735921.4644856451,0.7525587732932177,Mid,0.6599315068493151
21619,23.501751337458643,828920.7554022181,11990.11441567366,787474.7176321071,0.7639833169267828,Mid,0.6599315068493151
21620,23.22421561994844,801861.0229449742,11227.163939899301,761767.9717977255,0.7582865311463104,Mid,0.6599315068493151
21621,24.966366744780544,971720.7576161046,16422.379796798192,923134.7197352992,0.794046475287601,Mid,0.6599315068493151
21622,26.52355648211244,1123546.7570059602,21878.046076404327,1067369.4191556622,0.8260098435802021,Mid,0.6599315068493151
21623,26.53449003504727,1124612.7784171072,21919.04201253467,1068382.1394962517,0.8262342691404436,Mid,0.6599315068493151
21624,27.545657467448734,1223201.6030762522,25871.6882528689,1162041.5229224395,0.8469898111739478,Mid,0.6599315068493151
21625,26.100473183017584,1082296.1353442157,20320.408876653557,1028181.3285770048,0.8173255021777296,Mid,0.6599315068493151
21626,27.4008994777555,1209087.6990811634,25286.303728493145,1148633.314127105,0.8440184629644555,Mid,0.6599315068493151
21627,27.179162318951057,1187468.3260977305,24402.25857038083,1128094.909792844,0.8394670160205748,Mid,0.6599315068493151
21628,28.711002294519403,1336822.7237156397,30820.76398433678,1269981.5875298576,0.8709100470980294,Mid,0.6599315068493151
21629,29.341604182291974,1398306.4077734696,33673.58316027332,1328391.087384796,0.8838539805838884,Mid,0.6599315068493151
21630,30.486785668081723,1509961.602637968,39166.074817442845,1434463.5225060696,0.907360337397467,Mid,0.6599315068493151
21631,31.348161844008928,1593945.7797908718,43560.814688742525,1514248.490801328,0.9250412167980783,Mid,0.6599315068493151
21632,31.240106111568082,1583410.3458778858,42997.159365123516,1504239.8285839914,0.9228232307111339,Mid,0.6599315068493151
21633,30.212674282538842,1483235.7425475372,37814.90694180751,1409073.9554201602,0.9017338405363237,Mid,0.6599315068493151
21634,30.19479860417431,1481492.8639069954,37727.58896381413,1407418.2207116457,0.9013669187172622,Mid,0.6599315068493151
21635,32.45807374761665,1702162.1903926237,49554.79955775051,1617054.0808729923,0.9478236190300261,Mid,0.6599315068493151
21636,33.82824931437307,1835754.3081513718,57465.025173466485,1743966.592743803,0.9759482754002887,Mid,0.6599315068493151
21637,32.73084633231315,1728757.517400534,51084.70227252488,1642319.641530507,0.9534226352422177,Mid,0.6599315068493151
21638,31.627922415890282,1621222.435549301,45036.567550969776,1540161.313771836,0.9307836706419581,Mid,0.6599315068493151
21639,35.0,1950000.0,64673.84296797257,1852500.0,1.0,Mid,0.6599315068493151
21640,34.22641631318396,1874575.5905354386,59868.865040999204,1780846.8110086666,0.9841211769548291,Mid,0.6599315068493151
21641,34.1859185779889,1870627.0613539154,59622.214065353706,1777095.7082862195,0.9832899076534558,Mid,0.6599315068493151
21642,33.117799651449275,1766485.4660163037,53293.3222991496,1678161.1927154884,0.9613653612665902,Mid,0.6599315068493151
21643,34.47434704793915,1898748.8371740673,61389.51053079011,1803811.3953153638,0.98921028151033,Mid,0.6599315068493151
21644,35.0,1950000.0,64673.84296797257,1852500.0,1.0,Mid,0.6599315068493151
21645,35.0,1950000.0,64673.84296797257,1852500.0,1.0,Mid,0.6599315068493151
21646,34.19298408833515,1871315.9486126797,59665.21135046464,1777750.1511820457,0.9834349365500379,Mid,0.6599315068493151
21647,34.85989906660143,1936340.158993639,63790.47644996965,1839523.151043957,0.9971242439986608,Mid,0.6599315068493151
21648,34.3387153071763,1885524.7424496887,60555.371259659776,1791248.5053272042,0.9864262615683554,Mid,0.6599315068493151
21649,35.0,1950000.0,64673.84296797257,1852500.0,1.0,Mid,0.6599315068493151
21650,35.0,1950000.0,64673.84296797257,1852500.0,1.0,Mid,0.6599315068493151
21651,34.27848672732256,1879652.4559139516,60186.715836051335,1785669.8331182539,0.9851899907187267,Mid,0.6599315068493151
21652,33.5285206451739,1806530.7629044568,55686.65444499732,1716204.2247592339,0.9697959500851487,Mid,0.6599315068493151
21653,34.77990023604855,1928540.2730147345,63288.67327083429,1832113.2593639977,0.9954821627399442,Mid,0.6599315068493151
21654,33.83642642333234,1836551.5762749063,57513.91765879205,1744723.9974611609,0.9761161213210329,Mid,0.6599315068493151
21655,33.68248643941024,1821542.4278424988,56596.826694001,1730465.3064503737,0.9729563005984209,Mid,0.6599315068493151
21656,32.724467645497896,1728135.595436043,51048.670836049816,1641728.8156642409,0.9532917043023248,Mid,0.6599315068493151
21657,32.553777473480125,1711493.3036643146,50089.02791949015,1625918.6384810987,0.9497880639293295,Mid,0.6599315068493151
21658,33.375864442939246,1791646.7831865773,54791.213890056555,1702064.4440272483,0.9666624806708584,Mid,0.6599315068493151
21659,32.606267634242215,1716611.0943386136,50383.20266707664,1630780.5396216828,0.9508654935449712,Mid,0.6599315068493151
21660,34.92008234238796,1942208.0283828275,64169.23313125967,1845097.626963686,0.9983595849227006,Mid,0.6599315068493151
21661,32.661848673266434,1722030.245643477,50695.60224113604,1635928.733361303,0.9520063675038899,Mid,0.6599315068493151
21662,30.531636044902598,1514334.5143780038,39389.334308295634,1438617.7886591034,0.9082809503953693,Mid,0.6599315068493151
21663,29.706070953474864,1433841.9179637982,35378.1063819014,1362149.822065608,0.8913351406239576,Mid,0.6599315068493151
21664,31.11833008977561,1571537.1837531244,42366.176603378095,1492960.3245654681,0.9203236176322367,Mid,0.6599315068493151
21665,29.853247118099375,1448191.5940146912,36077.94778150729,1375782.0143139565,0.8943561250557244,Mid,0.6599315068493151
21666,31.03048299408374,1562972.091923166,41913.78978182387,1484823.4873270078,0.9185204404048771,Mid,0.6599315068493151
21667,29.48681162173574,1412464.1331192357,34347.80279205744,1341840.9264632738,0.8868345543408918,Mid,0.6599315068493151
21668,26.747567376489144,1145387.8192076935,22725.445692093694,1088118.4282473088,0.8306079619384618,Mid,0.6599315068493151
21669,27.143385595816596,1183980.0955921183,24261.053746157777,1124781.0908125124,0.8387326517036039,Mid,0.6599315068493151
21670,26.92878541209302,1163056.5776790706,23422.43183530479,1104903.748795117,0.8343277005640148,Mid,0.6599315068493151
21671,27.462558759176147,1215099.479019673,25534.850624098883,1154344.5050686894,0.8452841008462469,Mid,0.6599315068493151
21672,25.44860019655738,1018738.5191643471,18030.37678973847,967801.5932061297,0.8039449514030205,Mid,0.6599315068493151
21673,26.065548091855817,1078890.938955945,20194.333386483842,1024946.3920081477,0.8166086187275674,Mid,0.6599315068493151
21674,24.059224055575214,883274.345418585,13596.837579519135,839110.6281476557,0.77542617798286,Mid,0.6599315068493151
21675,24.816157521980244,957075.3583930763,15936.507467356374,909221.5904734224,0.7909632333459108,Mid,0.6599315068493151
21676,24.626595432496117,938593.0546683725,15333.529361876903,891663.4019349539,0.7870722220354468,Mid,0.6599315068493151
21677,25.155255769723567,990137.4375480474,17043.48549387198,940630.565670645,0.7979236710627469,Mid,0.6599315068493151
21678,23.44718390416091,823600.4306556894,11838.164985928974,782420.4091229049,0.7628632485590925,Mid,0.6599315068493151
21679,21.902555925342426,672999.2027208856,7932.542964942832,639349.2425848413,0.7311577268886075,Mid,0.6599315068493151
21680,23.659450103501968,844296.3850914426,12434.58457122016,802081.5658368705,0.7672202915981985,Mid,0.6599315068493151
21681,21.550666002211983,638689.9352156669,7150.127493198897,606755.4384548835,0.7239347232032983,Mid,0.6599315068493151
21682,22.027369475433773,685168.5238547954,8219.662835122725,650910.0976620556,0.7337196892325885,Mid,0.6599315068493151
21683,20.242960550512407,511188.65367496014,4594.117740745263,485629.2209912121,0.6970923481420969,Mid,0.6599315068493151
21684,20.51895459157106,538098.0726781772,5087.288556161858,511193.16904426826,0.7027574889848794,Mid,0.6599315068493151
21685,19.26574782733087,415910.4131647614,3048.033501823751,395114.8925065233,0.6770337711925813,Mid,0.6599315068493151
21686,20.003670627870576,487857.8862173804,4186.644578067243,463464.99190651136,0.6921806076247117,Mid,0.6599315068493151
21687,20.144846882886668,501622.5710814521,4424.7843893249565,476541.44252737943,0.6950784360171478,Mid,0.6599315068493151
21688,18.58161818623381,349207.7731577959,2152.1703995800303,331747.3844999061,0.6629911101384833,Mid,0.6599315068493151
21689,18.26035770004472,317884.87575436104,1784.7305393977717,301990.631966643,0.6563968159482866,Mid,0.6599315068493151
21690,18.910946012842828,381317.23625217564,2564.188534164392,362251.37443956686,0.6697509971057212,Mid,0.6599315068493151
21691,17.558974182246004,249499.98276898358,1101.242569907338,237024.98363053438,0.6419999963724176,Mid,0.6599315068493151
21692,16.717733784546112,167479.04399324534,497.1827607676684,159105.09179358307,0.6247324303143674,Mid,0.6599315068493151
21693,18.40987076419208,332462.39950872865,1951.4935414226604,315839.2795332922,0.659465768317627,Mid,0.6599315068493151
21694,17.865367531844186,279373.3343548067,1379.7546501242193,265404.66763706633,0.6482891230220645,Mid,0.6599315068493151
21695,17.785307827601514,271567.51319114584,1303.9728683470662,257989.13753158855,0.6466457922507676,Mid,0.6599315068493151
21696,18.395354549009255,331047.06852840213,1934.97868588418,314494.715101982,0.6591678039007163,Mid,0.6599315068493151
21697,18.544535225346806,345592.1844713115,2108.0167639378774,328312.5752477459,0.6622299335729077,Mid,0.6599315068493151
21698,17.793158605665894,272332.96405242337,1311.3101113125633,258716.3158498022,0.6468069398005102,Mid,0.6599315068493151
21699,16.94144337093627,189290.72866628738,634.7849568474385,179826.192232973,0.6293243639297447,Mid,0.6599315068493151
21700,17.534008147073223,247065.79433963774,1079.9222097989573,234712.50462265583,0.64148753565045,Mid,0.6599315068493151
21701,18.882138760077567,378508.52910756227,2526.7217809331282,359583.10265218414,0.6691596903384341,Mid,0.6599315068493151
21702,18.635397493223593,354451.2555893017,2217.010138195168,336728.6928098366,0.6640950011766951,Mid,0.6599315068493151
21703,18.190672254197068,311090.544784212,1709.5306813783257,295536.0175450014,0.6549664304808868,Mid,0.6599315068493151
21704,18.21844316229749,313798.20832400303,1739.3066455936605,298108.29790780286,0.6555364649103165,Mid,0.6599315068493151
21705,19.872493778405897,475068.1433945745,3971.209183544216,451314.73622484575,0.6894880301883315,Mid,0.6599315068493151
21706,19.37249145835176,426317.9171892954,3201.6955714760643,405002.02132983063,0.6792248246714306,Mid,0.6599315068493151
21707,20.668586254067122,552687.1597715439,5365.03582318785,525052.8017829667,0.7058288757413776,Mid,0.6599315068493151
21708,21.1659146650627,601176.6798436106,6340.470172713613,571117.8458514301,0.7160371957565496,Mid,0.6599315068493151
21709,20.40387788302297,526878.0935947425,4878.641583359458,500534.1889150053,0.700395388125209,Mid,0.6599315068493151
21710,22.057434944616148,688099.9071000717,8289.575687273216,653694.911745068,0.7343368225473835,Mid,0.6599315068493151
21711,21.712464551758274,654465.2937964317,7504.91456082656,621742.0291066101,0.7272558513255646,Mid,0.6599315068493151
